Date,Name,Age,Position,Nationality,Club Left,League Left,Club Joined,League Joined,Market Valuation,Transfer
"Mar 11, 2019",Dmitri Podstrelov,20,Right Winger,Belarus,"
Dnepr Mogilev ", Belarus		,"
Dnyapro Mogilev ",,100 K €,Free transfer
"Mar 11, 2019",Marino Sabljic,21,Left Winger,Croatia,"
HNK Neum ", Bosnia-Herzegovina		,"
HNK Brotnjo Citluk ",,50 K €,Free transfer
"Mar 11, 2019",Anes Demirovic,19,Left Midfield,Bosnia-Herzegovina,"
NK Visoko ", Prva liga FBIH ,"
Bosna Union ",,50 K €,Free transfer
"Mar 11, 2019",Denis Grechikho,19,Central Midfield,Belarus,"
Dnepr Mogilev ", Belarus		,"
Dnyapro Mogilev ",,150 K €,Free transfer
"Mar 11, 2019",Artem Kontsevoj,19,Right Midfield,Belarus,"
Dnepr Mogilev ", Belarus		,"
Dnyapro Mogilev ",,100 K €,Free transfer
"Mar 11, 2019",Dong-hyeon Yang,32,Centre-Forward,"Korea, South","
Cerezo Osaka ", J1 League ,"
Avispa Fukuoka ",,950 K €,?
"Mar 11, 2019",Victor Ramos,29,Centre-Back,Brazil,"
Guarani ", Série B ,"
EC Vitória ",,"1,00 mil. €",?
"Mar 11, 2019",Gabriel Rodríguez,30,Centre-Forward,Argentina,"
Colegiales ", Argentina		,"
All Boys ",,400 K €,?
"Mar 11, 2019",Maicon Assis,29,Attacking Midfield,Brazil,"
AA Portuguesa ", Brazil		,"
Brasil-RS ",,200 K €,?
"Mar 11, 2019",Petr Prokopec,24,Centre-Back,Czech Republic,"
Pardubice B ", Czech Republic		,"
Dosta Bystrc ",,50 K €,?
"Mar 11, 2019",Maksym Bohdanov,26,Central Midfield,Ukraine,"
Kremin ", Ukraine		,"
Gornostaivka ",,75 K €,?
"Mar 11, 2019",Hugo Ragelli,23,Centre-Forward,Brazil,"
Cruzeiro B ", Brazil		,"
Nacional ",,150 K €,?
"Mar 12, 2019",Mark Bridge,33,Centre-Forward,Australia,"
Western Sydney ", A-League ,"
Mounties Wand. ",,200 K €,Free transfer
"Mar 12, 2019",Gum,33,Centre-Back,Brazil,"
Without Club ",,"
Chapecoense ",,"2,00 mil. €",Free transfer
"Mar 12, 2019",Cristian Noriega,31,Centre-Back,Guatemala,"
CD Petapa ", Guatemala		,"
N. Concepción ",,100 K €,Free transfer
"Mar 12, 2019",Pedro Morales,33,Attacking Midfield,Chile,"
UdeConce ", Primera División ,"
Deportes Temuco ",,450 K €,Free transfer
"Mar 12, 2019",Tanat Nuserbaev,32,Right Winger,Kazakhstan,"
Ordabasy ", Premier Liga ,"
Okzhetpes ",,700 K €,Free transfer
"Mar 12, 2019",Michal Jakubek,28,Centre-Forward,Slovakia,"
MFK Skalica ", II. Liga ,"
Hodonin ",,75 K €,Free transfer
"Mar 12, 2019",Aleksey Churavtsev,34,Right-Back,Russia,"
Lada Togliatti ", PFL Ural-Povolzje ,"
Lada Dimitrovgrad ",,75 K €,Free transfer
"Mar 12, 2019",Kirill Pogrebnyak,26,Centre-Forward,Russia,"
Baltika ", 1.Division ,"
Falkenberg ",,300 K €,Free transfer
"Mar 12, 2019",Cédric Hountondji,25,Centre-Back,Benin,"
NYCFC ", MLS ,"
Levski Sofia ",,700 K €,Free transfer
"Mar 12, 2019",Evgeni Milevski,24,Defensive Midfield,Belarus,"
Energetik-BGU ", Vysheyshaya Liga ,"
Sputnik ",,100 K €,Free transfer
"Mar 12, 2019",Michal Przybyla,24,Centre-Forward,Poland,"
Kotwica ", 3 Liga - Group II ,"
Stilon ",,100 K €,Free transfer
"Mar 12, 2019",Damir Osmankovic,25,Left-Back,Bosnia-Herzegovina,"
BSK Zmaj Blato ", Croatia		,"
HNK Orasje ",,50 K €,Free transfer
"Mar 12, 2019",Ryo Shibuya,26,Defensive Midfield,Japan,"
Tokyo Verdy ", J2 League ,"
H. Tokachi SE ",,25 K €,Free transfer
"Mar 12, 2019",Roman Goncharenko,25,Centre-Back,Ukraine,"
Ingulets ", Persha Liga ,"
Polissya 2016 ",,125 K €,Free transfer
"Mar 12, 2019",Ivan Takhmazov,20,Left-Back,Russia,"
V. Ponedelnik ", PFL South ,"
TSK-Tavriya ",,100 K €,Free transfer
"Mar 12, 2019",Dominik Wasiak,16,Attacking Midfield,Poland,"
Stomil Olsztyn ", 1 Liga ,"
Sokol Ostroda ",,25 K €,Free transfer
"Mar 12, 2019",Robin Jansson,27,Centre-Back,Sweden,"
AIK ", Allsvenskan ,"
Orlando City SC ",,750 K €,?
"Mar 12, 2019",Jorge Cuesta,27,Centre-Forward,Ecuador,"
San Antonio FC ", Ecuador		,"
Guayaquil City ",,100 K €,?
"Mar 12, 2019",Petr Vavrik,27,Right-Back,Czech Republic,"
SK Hranice ", Czech Republic		,"
SK Lisen ",,100 K €,?
"Mar 12, 2019",Jussandro,27,Left-Back,Brazil,"
Iporá EC ", Brazil		,"
Rio Claro FC ",,300 K €,?
"Mar 12, 2019",Tomas Jusko,29,Forward,Slovakia,"
Odeva Lipany ", II. Liga ,"
OFK Raslavice ",,25 K €,?
"Mar 12, 2019",Kelvy,25,Attacking Midfield,Brazil,"
Barra FC (SC) ", Brazil		,"
Lajeadense ",,100 K €,?
"Mar 12, 2019",Oleg Sokolov,19,Centre-Back,Ukraine,"
Chornomorets II ", Ukraine		,"
PFK Oleksandria II ",,100 K €,?
"Mar 12, 2019",Yann Jouffre,34,Right Midfield,France,"
Without Club ",,"
Retired ",,"1,00 mil. €",-
"Mar 12, 2019",Fabrício,32,Left-Back,Brazil,"
Without Club ",,"
EC Vitória ",,900 K €,-
"Mar 13, 2019",Steven Thicot,32,Centre-Back,France,"
Melaka Utd. SA ", Super League ,"
Charlotte Ind. ",,350 K €,Free transfer
"Mar 13, 2019",Vegar Gjermundstad,28,Centre-Back,Norway,"
Florö SK ", PostNord-ligaen Avd. 2 ,"
Förde ",,100 K €,Free transfer
"Mar 13, 2019",Leonardo Ossa Gongora,34,Centre-Forward,Colombia,"
Unknown ",,"
SC Albatroz ",,25 K €,Free transfer
"Mar 13, 2019",Artem Gurenko,24,Left Winger,Belarus,"
Dinamo Minsk ", Vysheyshaya Liga ,"
Riteriai ",,250 K €,Free transfer
"Mar 13, 2019",Benno Hanslian,25,Left Midfield,Finland,"
JJK Jyväskylä ", Kolmonen Itä-Suomi ,"
Kokkolan PV ",,25 K €,Free transfer
"Mar 13, 2019",Alexander Lind,29,Centre-Forward,Norway,"
FK Jerv ", OBOS-ligaen ,"
FK Donn ",,50 K €,Free transfer
"Mar 13, 2019",Vili Nyström,23,Right Midfield,Finland,"
Ekenäs IF ", Ykkönen ,"
Grankulla IFK ",,25 K €,Free transfer
"Mar 13, 2019",Tomasz Prejs,24,Left Midfield,Poland,"
Chemik Bydgoszcz ", 3 Liga - Group II ,"
Zawisza ",,100 K €,Free transfer
"Mar 13, 2019",Oleksandr Kapliyenko,23,Left-Back,Ukraine,"
Smolevichi ", Pershaja Liga ,"
MFK Metalurg ",,250 K €,Free transfer
"Mar 13, 2019",Artiom Zabun,22,Centre-Forward,Moldova,"
Victoria Bardar ", Moldova		,"
Codru Lozova ",,100 K €,Free transfer
"Mar 13, 2019",Mehdi Boncoeur,28,Midfielder,France,"
CSO Amneville ", France		,"
FC Miami City ",,25 K €,Free transfer
"Mar 13, 2019",Rafal Sledz,20,Centre-Forward,Poland,"
Stomil Olsztyn ", 1 Liga ,"
Huragan Morag ",,50 K €,Free transfer
"Mar 13, 2019",Maksym Averyanov,21,Central Midfield,Ukraine,"
Zirka ", Persha Liga ,"
Kremin ",,75 K €,Free transfer
"Mar 13, 2019",Alisher Yakubov,26,Centre-Forward,Ukraine,"
Podillya Kh. ", Ukraine		,"
Balkany Zorya ",,75 K €,Free transfer
"Mar 13, 2019",Barnor Bright Egir,24,Midfielder,Ghana,"
Hetman Zamosc ", Poland		,"
Polesie Kock ",,25 K €,Free transfer
"Mar 13, 2019",Anton Miterev,22,Centre-Back,Russia,"
Tom Tomsk II ", Russia		,"
Krumkachi ",,100 K €,Free transfer
"Mar 13, 2019",Joel Armstrong,21,Forward,Norway,"
Fredrikstad ", PostNord-ligaen Avd. 1 ,"
Krakeröy IL ",,25 K €,Free transfer
"Mar 13, 2019",Dawid Schulz,23,Centre-Back,Poland,"
Borowiak Czersk ", Poland		,"
Gwiazda Karsin ",,50 K €,Free transfer
"Mar 13, 2019",Léo,28,Centre-Forward,Brazil,"
Without Club ",,"
Lajeadense ",,25 K €,?
"Mar 13, 2019",Renato Oliveira,28,Centre-Back,Brazil,"
Serra-ES ", Brazil		,"
Sport Recife ",,50 K €,?
"Mar 13, 2019",Gabriel Araújo,25,Goalkeeper,Uruguay,"
Nacional ", Primera División ,"
Central ",,150 K €,?
"Mar 13, 2019",Marquinho,29,Attacking Midfield,Brazil,"
Macaé ", Brazil		,"
Luverdense ",,200 K €,?
"Mar 13, 2019",Adolfo Ovalle,21,Defensive Midfield,Chile,"
Rangers Talca ", Chile		,"
Toronto FC II ",,50 K €,?
"Mar 13, 2019",Vojtech Kostka,21,Centre-Forward,Czech Republic,"
FC MAS Taborsko ", FNL ,"
Meteor Praha ",,50 K €,?
"Mar 13, 2019",Bogdan Mytsyk,21,Right-Back,Ukraine,"
Atlantas ", A Lyga ,"
Ingulets ",,50 K €,?
"Mar 14, 2019",Karol Mets,25,Centre-Back,Estonia,"
NAC Breda ", Eredivisie ,"
AIK ",,500 K €,300 K €
"Mar 14, 2019",Pekka Sihvola,34,Centre-Forward,Finland,"
Helsinki IFK ", Veikkausliiga ,"
IF Gnistan ",,50 K €,Free transfer
"Mar 14, 2019",Nzuzi Toko,28,Defensive Midfield,DR Congo,"
Al-Fateh ", Professional League ,"
IFK Göteborg ",,"1,20 mil. €",Free transfer
"Mar 14, 2019",Nico Gaitán,31,Attacking Midfield,Argentina,"
DL Pro ", Super League ,"
Chicago Fire ",,"8,50 mil. €",Free transfer
"Mar 14, 2019",Serge Nyuiadzi,27,Centre-Forward,Togo,"
Zalgiris ", A Lyga ,"
Taraz ",,300 K €,Free transfer
"Mar 14, 2019",Jonathan Álvarez,31,Attacking Midfield,Colombia,"
Without Club ",,"
Juventude ",,575 K €,Free transfer
"Mar 14, 2019",João Ortiz,28,Left-Back,Chile,"
Curicó ", Primera División ,"
Cusco FC ",,275 K €,Free transfer
"Mar 14, 2019",Patrik Popov,21,Centre-Forward,Hungary,"
Soroksár ", NB II. ,"
Rákospalota ",,75 K €,Free transfer
"Mar 14, 2019",Altynbek Dauletkhanov,25,Right Winger,Kazakhstan,"
FK Aksu ", Kazakhstan		,"
Akad. Ontustik ",,100 K €,Free transfer
"Mar 14, 2019",Rashid Lyukhay,21,Attacking Midfield,Kazakhstan,"
Kairat-Akademia ", Kazakhstan		,"
Akzhayik ",,75 K €,Free transfer
"Mar 14, 2019",Aaron Zahui Bazoukou,22,Centre-Forward,Sweden,"
AFC Eskilstuna ", Allsvenskan ,"
Team TG ",,25 K €,Free transfer
"Mar 14, 2019",Luka Spoljarits,23,Defensive Midfield,Serbia,"
Apollon Pontou ", Football League ,"
Slavia Sofia ",,50 K €,Free transfer
"Mar 14, 2019",Vladislav Semenov,25,Left-Back,Russia,"
Veles Moskau ", PFL West ,"
Yevpatoria ",,150 K €,Free transfer
"Mar 14, 2019",Ilya Karavaev,23,Goalkeeper,Kazakhstan,"
Kairat-Zhas ", Kazakhstan		,"
Akzhayik ",,50 K €,Free transfer
"Mar 14, 2019",Denis Zakharov,25,Centre-Back,Russia,"
Dnepr Smolensk ", PFL West ,"
Yevpatoria ",,150 K €,Free transfer
"Mar 14, 2019",Shota Hayashi,24,Midfielder,Japan,"
Roasso Kumamoto ", J3 League ,"
Arte. Wakayama ",,25 K €,Free transfer
"Mar 14, 2019",Mihail Tiscul,22,Centre-Back,Moldova,"
Real Farma ", Ukraine		,"
Zimbru Chisinau ",,75 K €,Free transfer
"Mar 14, 2019",Vladyslav Bobrov,22,Centre-Back,Ukraine,"
MFK Metalurg ", Ukraine		,"
Codru Lozova ",,25 K €,Free transfer
"Mar 14, 2019",Adnan Haracic,20,Goalkeeper,Bosnia-Herzegovina,"
NK Vitez ", Prva liga FBIH ,"
Sloga Uskoplje ",,50 K €,Free transfer
"Mar 14, 2019",Temirlan Amirgazy,21,Centre-Forward,Kazakhstan,"
Tobol Kostanay II ", Kazakhstan		,"
FK Ekibastuz ",,50 K €,Free transfer
"Mar 14, 2019",Dmitri Zagvostkin,23,Centre-Forward,Kazakhstan,"
Tobol Kostanay II ", Kazakhstan		,"
FK Ekibastuz ",,50 K €,Free transfer
"Mar 14, 2019",Fabinho Alves,32,Centre-Forward,Brazil,"
América-RN ", Brazil		,"
Ipatinga FC ",,300 K €,?
"Mar 14, 2019",Tiago Dutra,28,Defensive Midfield,Brazil,"
Without Club ",,"
Cruzeiro-RS ",,150 K €,?
"Mar 14, 2019",Hilmar Rafn Emilsson,32,Forward,Iceland,"
Haukar ", Inkasso-deildin ,"
KA Asvellir ",,25 K €,?
"Mar 14, 2019",Marek Rajnik,22,Right Midfield,Slovakia,"
St. Aegyd ", Austria		,"
Povazska Byst. ",,50 K €,?
"Mar 15, 2019",David Targamadze,29,Attacking Midfield,Georgia,"
Saburtalo ", Crystalbet Erovnuli Liga ,"
Sioni Bolnisi ",,250 K €,Free transfer
"Mar 15, 2019",Martin Sustr,28,Goalkeeper,Czech Republic,"
Banik Ostrava ", Fortuna Liga Meisterrunde ,"
MFK Vyskov ",,200 K €,Free transfer
"Mar 15, 2019",Tetsuya Okubo,39,Centre-Forward,Japan,"
Thespaku. Gunma ", J3 League ,"
Fifty Club ",,100 K €,Free transfer
"Mar 15, 2019",Matías Canteros,29,Centre-Back,Argentina,"
CD Santa Rita ", Ecuador		,"
CA Belgrano ",,25 K €,Free transfer
"Mar 15, 2019",David Laly,27,Left Winger,Indonesia,"
Felcra FC ", Malaysia		,"
Madura United ",,75 K €,Free transfer
"Mar 15, 2019",Billy Knott,26,Central Midfield,England,"
Concord Rangers  ", England		,"
Chelmsford City ",,150 K €,Free transfer
"Mar 15, 2019",Emil Jonassen,26,Left-Back,Norway,"
Bodø/Glimt ", Eliteserien ,"
BATE Borisov ",,200 K €,Free transfer
"Mar 15, 2019",Guyon Philips,25,Centre-Forward,Netherlands,"
 Víkingur Ó. ", Inkasso-deildin ,"
Alta IF ",,50 K €,Free transfer
"Mar 15, 2019",Konyeha Onyeka,26,Attacking Midfield,Nigeria,"
Otelul Galati ", Romania		,"
Braila ",,100 K €,Free transfer
"Mar 15, 2019",Jonas Rönningen,28,Right Winger,Norway,"
Kristiansund BK ", Eliteserien ,"
Kongsvinger ",,100 K €,Free transfer
"Mar 15, 2019",Marek Szabo,30,Defensive Midfield,Slovakia,"
Zalaegerszeg ", NB II. ,"
Velke Ludince ",,50 K €,Free transfer
"Mar 15, 2019",Josip Balic,25,Defensive Midfield,Croatia,"
FC Zlin ", Fortuna Liga ,"
FK Palanga ",,200 K €,Free transfer
"Mar 15, 2019",Jason Williams,23,Centre-Forward,England,"
Whitehawk ", England		,"
Hemel FC ",,50 K €,Free transfer
"Mar 15, 2019",Sebastián Estévez,21,Goalkeeper,Uruguay,"
Miramar ", Uruguay		,"
Tanque Sisley ",,50 K €,Free transfer
"Mar 15, 2019",Keisuke Ono,24,Goalkeeper,Japan,"
FC Ryukyu ", J2 League ,"
Arte. Wakayama ",,25 K €,Free transfer
"Mar 15, 2019",Muhammad Ridwan,27,Goalkeeper,Indonesia,"
Persela ", Liga 1 ,"
Madura United ",,100 K €,Free transfer
"Mar 15, 2019",Giorgi Tsuleiskiri,21,Centre-Forward,Georgia,"
FC Zugdidi ", Georgia		,"
AKS Mikolow ",,25 K €,Free transfer
"Mar 15, 2019",John Alvbage,36,Goalkeeper,Sweden,"
Omonia Nikosia ", First Division ,"
Sirius ",,150 K €,?
"Mar 15, 2019",Harmeet Singh,28,Central Midfield,Norway,"
Sarpsborg 08 ", Eliteserien ,"
HJK Helsinki ",,300 K €,?
"Mar 15, 2019",Ragnar Leósson,27,Central Midfield,Iceland,"
ÍA Akranes ", Pepsi Max deild ,"
Kári ",,50 K €,?
"Mar 15, 2019",Nacho Heras,27,Centre-Back,Spain,"
 Víkingur Ó. ", Inkasso-deildin ,"
Leiknir ",,50 K €,?
"Mar 15, 2019",Daniel Prerovsky,27,Right Midfield,Czech Republic,"
MFK Vyskov ", MSFL ,"
Blansko ",,100 K €,?
"Mar 15, 2019",Tomislav Hanzek,22,Right-Back,Croatia,"
Hrv Dragovoljac ", 2.HNL ,"
Feldbach ",,200 K €,?
"Mar 15, 2019",Kevin Wright,23,Left-Back,England,"
Degerfors ", Superettan ,"
Örebro SK ",,200 K €,?
"Mar 15, 2019",Martin Honis,23,Centre-Back,Czech Republic,"
Banik Ostrava ", Fortuna Liga Meisterrunde ,"
Petrkovice ",,100 K €,?
"Mar 16, 2019",Kushtrim Mushica,35,Goalkeeper,Kosovo,"
KF Flamurtari ", Superliga e Kosovës ,"
KF Vushtrria ",,75 K €,Free transfer
"Mar 16, 2019",Alexis Ossa,29,Defensive Midfield,Colombia,"
Unknown ",,"
Daugavpils ",,200 K €,Free transfer
"Mar 16, 2019",Kudus Oyenuga,25,Centre-Forward,England,"
Dartford ", England		,"
Haringey ",,50 K €,Free transfer
"Mar 16, 2019",Cédric Gogoua,24,Centre-Back,Cote d'Ivoire,"
SKA Khabarovsk ", 1.Division ,"
Daugavpils ",,200 K €,Free transfer
"Mar 16, 2019",Ajdin Zeljkovic,21,Centre-Forward,Sweden,"
GAIS ", Superettan ,"
Oddevold ",,100 K €,Free transfer
"Mar 16, 2019",Adis Korjenic,29,Midfielder,Bosnia-Herzegovina,"
FK Gorazde ", Prva liga FBIH ,"
Azot Vitkovići ",,25 K €,Free transfer
"Mar 16, 2019",Charlie Allen,26,Central Midfield,England,"
Grays Athletic FC ", England		,"
Greenwich ",,50 K €,?
"Mar 16, 2019",Michael Essien,36,Defensive Midfield,Ghana,"
Without Club ",,"
FK Sabail ",,500 K €,-
"Mar 16, 2019",Roy Miller,34,Centre-Back,Costa Rica,"
Without Club ",,"
Timbers 2 ",,300 K €,-
"Mar 16, 2019",Christian Mouritsen,30,Right Winger,Faroe Islands,"
Without Club ",,"
07 Vestur ",,50 K €,-
"Mar 16, 2019",Raheem Hanley,25,Left-Back,St. Kitts &amp; Nevis,"
Without Club ",,"
Connah's Quay ",,75 K €,-
"Mar 16, 2019",Nana Ntuli,23,Attacking Midfield,South Africa,"
Without Club ",,"
Sportis Lochowo ",,100 K €,-
"Mar 16, 2019",Pavel Secrier,28,Right Midfield,Moldova,"
Without Club ",,"
Zimbru Chisinau ",,125 K €,-
"Mar 17, 2019",Ruslan Bolov,24,Centre-Forward,Russia,"
Khimki ", 1.Division ,"
Gomel ",,250 K €,Free transfer
"Mar 17, 2019",Oleg Garapuchik,21,Centre-Back,Belarus,"
Volna Pinsk ", Pershaja Liga ,"
Zhitkovichi ",,50 K €,Free transfer
"Mar 17, 2019",Rinto Ali,30,Left-Back,Indonesia,"
Cilegon Utd. ", Liga 2 ,"
Madura United ",,75 K €,Free transfer
"Mar 17, 2019",Pablo Armero,32,Left-Back,Colombia,"
Without Club ",,"
Alagoano ",,750 K €,-
"Mar 17, 2019",Hidde Prijs,25,Centre-Back,Netherlands,"
FC Lisse ", Derde Divisie Saturday ,"
Retired ",,25 K €,-
"Mar 17, 2019",Maboke Matlakala,29,Centre-Forward,South Africa,"
Without Club ",,"
Maccabi FC ",,100 K €,-
"Mar 18, 2019",Alejandro Pozuelo,27,Attacking Midfield,Spain,"
KRC Genk ", Jupiler Pro League ,"
Toronto FC ",,"8,00 mil. €","9,00 mil. €"
"Mar 18, 2019",Ansi Agolli,36,Left-Back,Albania,"
Qarabag Agdam ", Premyer Liqasi ,"
NY Cosmos ",,250 K €,Free transfer
"Mar 18, 2019",Robert Stene,36,Centre-Forward,Norway,"
Levanger FK ", PostNord-ligaen Avd. 1 ,"
Melhus IL ",,50 K €,Free transfer
"Mar 18, 2019",Magnus Myklebust,33,Centre-Forward,Norway,"
IL Hödd ", PostNord-ligaen Avd. 1 ,"
Bergsöy IL ",,100 K €,Free transfer
"Mar 18, 2019",Carlos Peña,28,Central Midfield,Mexico,"
Rangers ", Premiership ,"
GKS Tychy ",,"1,00 mil. €",Free transfer
"Mar 18, 2019",Tobias Henanger,26,Midfielder,Norway,"
Arendal Fotball ", PostNord-ligaen Avd. 1 ,"
Flöy ",,50 K €,Free transfer
"Mar 18, 2019",Marko Mrkonjic,22,Centre-Forward,Croatia,"
Gr. Fürth II ", Regionalliga Bayern ,"
Cibalia ",,25 K €,Free transfer
"Mar 18, 2019",Furkan Motori,23,Left Midfield,Sweden,"
Trelleborg ", Superettan ,"
Karlslunds IF ",,100 K €,Free transfer
"Mar 18, 2019",Maximiliano Castilla,24,Right-Back,Uruguay,"
Villa Española ", Segunda División ,"
Tanque Sisley ",,75 K €,Free transfer
"Mar 18, 2019",Yan Senkevich,24,Attacking Midfield,Belarus,"
Dnepr Mogilev ", Belarus		,"
Smolevichi ",,100 K €,Free transfer
"Mar 18, 2019",Luis Felipe Pinilla,21,Right Winger,Chile,"
Wanderers ", Chile		,"
Limache ",,300 K €,Free transfer
"Mar 18, 2019",Dylan Fox,24,Centre-Back,Australia,"
Wellington P. ", A-League ,"
FC Anyang ",,250 K €,Free transfer
"Mar 18, 2019",Mbaye Touré,20,Centre-Back,Sweden,"
Dalkurd ", Superettan ,"
Lysekloster IL ",,25 K €,Free transfer
"Mar 18, 2019",Niels Willems,20,Attacking Midfield,Netherlands,"
RKHVV Huissen ", Hoofdklasse A Sunday ,"
Balcatta FC ",,50 K €,Free transfer
"Mar 18, 2019",Willyan,25,Left Winger,Brazil,"
Panetolikos ", Super League 1 ,"
Gwangju FC ",,500 K €,?
"Mar 18, 2019",Gerónimo D'Oliveira,23,Centre-Back,Uruguay,"
Tanque Sisley ", Uruguay		,"
Cerrito ",,150 K €,?
"Mar 18, 2019",Andrey,23,Attacking Midfield,Brazil,"
NK Rudes ", 1.HNL ,"
Ipatinga FC ",,100 K €,?
"Mar 18, 2019",Tobias Werner,33,Left Winger,Germany,"
Stuttgart II ", Regionalliga Südwest ,"
Retired ",,175 K €,-
"Mar 18, 2019",Juanfran,33,Left-Back,Spain,"
Without Club ",,"
Portugalete ",,100 K €,-
"Mar 18, 2019",Michael Petrasso,23,Right Winger,Canada,"
Without Club ",,"
Valour FC ",,250 K €,-
"Mar 19, 2019",Koki Mizuno,33,Right Midfield,Japan,"
Sagan Tosu ", J1 League ,"
SC Sagamihara ",,150 K €,Free transfer
"Mar 19, 2019",Akaki Khubutia,33,Centre-Back,Georgia,"
Rustavi ", Crystalbet Erovnuli Liga ,"
Vitebsk ",,50 K €,Free transfer
"Mar 19, 2019",Diego Olate,32,Right-Back,Chile,"
Colchagua ", Chile		,"
Lautaro Buin ",,100 K €,Free transfer
"Mar 19, 2019",Viktor Lykhovydko,26,Central Midfield,Ukraine,"
PFK Sumy ", Persha Liga ,"
Girnyk-Sport ",,100 K €,Free transfer
"Mar 19, 2019",Christian Cordero,31,Left Winger,Ecuador,"
CD El Nacional ", LigaPro Serie A ,"
Técnico U. ",,250 K €,Free transfer
"Mar 19, 2019",Anton Saroka,27,Centre-Forward,Belarus,"
KSC Lokeren ", Jupiler Pro League ,"
BATE Borisov ",,450 K €,Free transfer
"Mar 19, 2019",Yevgen Katelin,25,Centre-Forward,Ukraine,"
MFK Metalurg ", Ukraine		,"
Girnyk KR ",,50 K €,Free transfer
"Mar 19, 2019",Asylbek Seytkaliev,27,Midfielder,Kazakhstan,"
FK Koralas ", Lithuania		,"
FK Minija Kretinga ",,50 K €,Free transfer
"Mar 19, 2019",Diego Ávila,25,Centre-Forward,Ecuador,"
CD Clan Juvenil ", Ecuador		,"
Santo Domingo ",,200 K €,Free transfer
"Mar 19, 2019",Artem Siomka,21,Attacking Midfield,Ukraine,"
Zirka ", Persha Liga ,"
Girnyk KR ",,25 K €,Free transfer
"Mar 19, 2019",Hallvard Haskjold,22,Midfielder,Norway,"
Asker ", PostNord-ligaen Avd. 2 ,"
Baerum SK ",,50 K €,Free transfer
"Mar 19, 2019",Ivan Magalhães,25,Centre-Back,Brazil,"
Without Club ",,"
Richmond Kicker ",,175 K €,Free transfer
"Mar 19, 2019",Midat Galbaev,22,Centre-Back,Kazakhstan,"
Qyzyljar  ", Kazakhstan		,"
FK Vereya ",,50 K €,Free transfer
"Mar 19, 2019",Vladislav Fedotov,22,Central Midfield,Belarus,"
Isloch ", Vysheyshaya Liga ,"
Molodechno ",,50 K €,Free transfer
"Mar 19, 2019",Yogi Rahadian,23,Centre-Forward,Indonesia,"
Sriwijaya FC ", Liga 2 ,"
Persija Jakarta ",,125 K €,Free transfer
"Mar 19, 2019",Luc Michael Jeggo,24,Defensive Midfield,Australia,"
Florö SK ", PostNord-ligaen Avd. 2 ,"
TB Tvöroyri ",,100 K €,Free transfer
"Mar 19, 2019",Benjamin Hansen,25,Centre-Back,Denmark,"
Nordsjaelland ", Superligaen Championship round ,"
Haugesund ",,400 K €,?
"Mar 19, 2019",Vahagn Militosyan,25,Centre-Forward,Armenia,"
SKF Sered ", Fortuna Liga ,"
US Changéenne ",,100 K €,?
"Mar 19, 2019",Yuri Galli,24,Attacking Midfield,Uruguay,"
Real Pilar FC ", Argentina		,"
CD Santaní ",,300 K €,?
"Mar 19, 2019",Daniel Bocek,22,Attacking Midfield,Czech Republic,"
Vik. Plzen B ", Czech Republic		,"
Domazlice ",,75 K €,?
"Mar 19, 2019",Matias Reynares,20,Goalkeeper,United States,"
Without Club ",,"
Tormenta FC ",,75 K €,-
"Mar 19, 2019",Oleksandr Vasylchenko,21,Centre-Forward,Ukraine,"
Without Club ",,"
SK Tavriya ",,50 K €,-
"Mar 19, 2019",Devyn Jambga,24,Left Midfield,United States,"
Without Club ",,"
FC Tucson ",,75 K €,-
"Mar 20, 2019",Erton Fejzullahu,30,Centre-Forward,Kosovo,"
Kalmar FF ", Allsvenskan ,"
Zalgiris ",,300 K €,Free transfer
"Mar 20, 2019",Claudio Bieler,35,Centre-Forward,Argentina,"
San Martín (T) ", Superliga ,"
Independiente ",,450 K €,Free transfer
"Mar 20, 2019",Daniel Néculman,33,Centre-Forward,Argentina,"
Portoviejo ", Ecuador		,"
Atl. Porteño ",,700 K €,Free transfer
"Mar 20, 2019",Igor Cherednichenko,34,Centre-Back,Ukraine,"
Polissya 2016 ", Ukraine		,"
Viktoriya M. ",,50 K €,Free transfer
"Mar 20, 2019",Juan Carlos Anangonó,29,Centre-Back,Ecuador,"
SD Aucas ", LigaPro Serie A ,"
Técnico U. ",,300 K €,Free transfer
"Mar 20, 2019",Rafal Zembrowski,27,Defensive Midfield,Poland,"
Pol. Warsaw ", 3 Liga - Group I ,"
Legionovia ",,100 K €,Free transfer
"Mar 20, 2019",Redvan Memeshev,25,Right Midfield,Ukraine,"
SK Dnipro-1 ", Persha Liga ,"
Slavia ",,250 K €,Free transfer
"Mar 20, 2019",Olav Öby,24,Central Midfield,Norway,"
Kongsvinger ", OBOS-ligaen ,"
KFUM Oslo ",,250 K €,Free transfer
"Mar 20, 2019",Giorgi Gorozia,23,Attacking Midfield,Georgia,"
RoPS ", Veikkausliiga ,"
FC Locomotive ",,150 K €,Free transfer
"Mar 20, 2019",Nikita Melnikov,22,Centre-Forward,Russia,"
Saturn ", PFL Central ,"
Slavia ",,75 K €,Free transfer
"Mar 20, 2019",Farkhad Gystarov,24,Defensive Midfield,Russia,"
Mashuk-KMV ", PFL South ,"
Rustavi ",,200 K €,Free transfer
